                                               target  1 channel  1   kd[1/2]                              target  1 channel  2   ks[3/2]                              target  1 channel  3   kd[3/2]                              target  2 channel  4   ks[1/2]                              target  2 channel  5   kd[3/2]                              target  3 channel  6   kf[1/2]                              target  3 channel  7   kp[3/2]                              target  3 channel  8   kf[3/2]                              target  4 channel  9   kp[1/2]                              target  4 channel 10   kp[3/2]                              target  4 channel 11   kf[3/2]                              target  5 channel 12   kp[1/2]                              target  5 channel 13   kp[3/2]                              target  6 channel 14   kp[1/2]  
      E__phot_eV       E_elc_Ry        dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V
     24.09041600       0.185610    0.62520E+00   -0.29245E-01    0.52645E+00   -0.24854E-01    0.33729E+00   -0.36133E+00    0.29756E+00   -0.31802E+00    0.62586E+00   -0.28912E-01    0.52710E+00   -0.24512E-01   -0.23887E+00    0.25800E+00   -0.21026E+00    0.22652E+00    0.62397E+00   -0.28728E-01    0.52366E+00   -0.24338E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.10130000       0.186410    0.62539E+00   -0.29243E-01    0.52684E+00   -0.24862E-01    0.33714E+00   -0.36109E+00    0.29755E+00   -0.31794E+00    0.62604E+00   -0.28918E-01    0.52748E+00   -0.24528E-01   -0.23872E+00    0.25776E+00   -0.21022E+00    0.22640E+00    0.62425E+00   -0.28735E-01    0.52412E+00   -0.24355E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.11218400       0.187210    0.62558E+00   -0.29261E-01    0.52722E+00   -0.24888E-01    0.33699E+00   -0.36081E+00    0.29754E+00   -0.31784E+00    0.62625E+00   -0.28909E-01    0.52787E+00   -0.24531E-01   -0.23869E+00    0.25768E+00   -0.21028E+00    0.22642E+00    0.62403E+00   -0.28723E-01    0.52415E+00   -0.24355E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.12306800       0.188010    0.62577E+00   -0.29257E-01    0.52759E+00   -0.24895E-01    0.33684E+00   -0.36057E+00    0.29754E+00   -0.31776E+00    0.62643E+00   -0.28917E-01    0.52824E+00   -0.24548E-01   -0.23855E+00    0.25745E+00   -0.21025E+00    0.22632E+00    0.62439E+00   -0.28733E-01    0.52468E+00   -0.24374E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.13395300       0.188810    0.62595E+00   -0.29259E-01    0.52797E+00   -0.24907E-01    0.33670E+00   -0.36033E+00    0.29753E+00   -0.31768E+00    0.62661E+00   -0.28921E-01    0.52862E+00   -0.24562E-01   -0.23844E+00    0.25726E+00   -0.21024E+00    0.22626E+00    0.62461E+00   -0.28738E-01    0.52509E+00   -0.24388E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.14483700       0.189610    0.62613E+00   -0.29261E-01    0.52835E+00   -0.24920E-01    0.33655E+00   -0.36008E+00    0.29753E+00   -0.31759E+00    0.62679E+00   -0.28925E-01    0.52899E+00   -0.24575E-01   -0.23833E+00    0.25708E+00   -0.21023E+00    0.22619E+00    0.62481E+00   -0.28742E-01    0.52548E+00   -0.24402E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.15572100       0.190410    0.62631E+00   -0.29263E-01    0.52873E+00   -0.24932E-01    0.33640E+00   -0.35983E+00    0.29753E+00   -0.31751E+00    0.62697E+00   -0.28928E-01    0.52937E+00   -0.24588E-01   -0.23822E+00    0.25690E+00   -0.21023E+00    0.22613E+00    0.62501E+00   -0.28746E-01    0.52587E+00   -0.24415E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.16660500       0.191210    0.62650E+00   -0.29266E-01    0.52910E+00   -0.24945E-01    0.33626E+00   -0.35959E+00    0.29752E+00   -0.31742E+00    0.62714E+00   -0.28931E-01    0.52974E+00   -0.24601E-01   -0.23811E+00    0.25672E+00   -0.21022E+00    0.22606E+00    0.62520E+00   -0.28750E-01    0.52625E+00   -0.24428E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.17749000       0.192010    0.62668E+00   -0.29268E-01    0.52948E+00   -0.24958E-01    0.33611E+00   -0.35934E+00    0.29752E+00   -0.31734E+00    0.62731E+00   -0.28934E-01    0.53011E+00   -0.24614E-01   -0.23801E+00    0.25654E+00   -0.21022E+00    0.22600E+00    0.62539E+00   -0.28753E-01    0.52664E+00   -0.24442E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.18837400       0.192810    0.62686E+00   -0.29271E-01    0.52985E+00   -0.24971E-01    0.33598E+00   -0.35910E+00    0.29753E+00   -0.31726E+00    0.62747E+00   -0.28936E-01    0.53047E+00   -0.24627E-01   -0.23790E+00    0.25636E+00   -0.21021E+00    0.22594E+00    0.62558E+00   -0.28757E-01    0.52701E+00   -0.24455E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.19925800       0.193610    0.62703E+00   -0.29276E-01    0.53022E+00   -0.24985E-01    0.33590E+00   -0.35893E+00    0.29758E+00   -0.31724E+00    0.62749E+00   -0.28935E-01    0.53070E+00   -0.24636E-01   -0.23780E+00    0.25618E+00   -0.21021E+00    0.22587E+00    0.62574E+00   -0.28757E-01    0.52737E+00   -0.24465E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.21014200       0.194410    0.62722E+00   -0.29274E-01    0.53060E+00   -0.24995E-01    0.33563E+00   -0.35855E+00    0.29747E+00   -0.31704E+00    0.62795E+00   -0.28945E-01    0.53132E+00   -0.24655E-01   -0.23769E+00    0.25601E+00   -0.21021E+00    0.22582E+00    0.62597E+00   -0.28766E-01    0.52779E+00   -0.24483E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.22102700       0.195210    0.62739E+00   -0.29277E-01    0.53098E+00   -0.25008E-01    0.33550E+00   -0.35833E+00    0.29748E+00   -0.31697E+00    0.62808E+00   -0.28947E-01    0.53165E+00   -0.24667E-01   -0.23759E+00    0.25583E+00   -0.21020E+00    0.22575E+00    0.62615E+00   -0.28769E-01    0.52816E+00   -0.24495E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.23191100       0.196010    0.62757E+00   -0.29280E-01    0.53135E+00   -0.25021E-01    0.33536E+00   -0.35808E+00    0.29748E+00   -0.31689E+00    0.62825E+00   -0.28949E-01    0.53202E+00   -0.24679E-01   -0.23748E+00    0.25565E+00   -0.21020E+00    0.22569E+00    0.62632E+00   -0.28772E-01    0.52853E+00   -0.24508E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.24279500       0.196810    0.62773E+00   -0.29284E-01    0.53171E+00   -0.25034E-01    0.33521E+00   -0.35783E+00    0.29747E+00   -0.31680E+00    0.62844E+00   -0.28950E-01    0.53240E+00   -0.24690E-01   -0.23738E+00    0.25547E+00   -0.21019E+00    0.22563E+00    0.62639E+00   -0.28771E-01    0.52881E+00   -0.24518E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.25367900       0.197610    0.62792E+00   -0.29284E-01    0.53210E+00   -0.25046E-01    0.33507E+00   -0.35760E+00    0.29748E+00   -0.31673E+00    0.62858E+00   -0.28955E-01    0.53275E+00   -0.24705E-01   -0.23728E+00    0.25530E+00   -0.21019E+00    0.22557E+00    0.62673E+00   -0.28779E-01    0.52932E+00   -0.24535E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.26456400       0.198410    0.62810E+00   -0.29287E-01    0.53247E+00   -0.25058E-01    0.33492E+00   -0.35735E+00    0.29747E+00   -0.31664E+00    0.62876E+00   -0.28958E-01    0.53312E+00   -0.24718E-01   -0.23717E+00    0.25512E+00   -0.21019E+00    0.22551E+00    0.62690E+00   -0.28782E-01    0.52969E+00   -0.24548E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.27544800       0.199210    0.62827E+00   -0.29289E-01    0.53284E+00   -0.25071E-01    0.33478E+00   -0.35711E+00    0.29747E+00   -0.31656E+00    0.62893E+00   -0.28960E-01    0.53349E+00   -0.24731E-01   -0.23707E+00    0.25494E+00   -0.21019E+00    0.22544E+00    0.62707E+00   -0.28785E-01    0.53006E+00   -0.24561E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.28633200       0.200010    0.62844E+00   -0.29292E-01    0.53321E+00   -0.25083E-01    0.33463E+00   -0.35686E+00    0.29747E+00   -0.31647E+00    0.62910E+00   -0.28963E-01    0.53385E+00   -0.24743E-01   -0.23696E+00    0.25477E+00   -0.21018E+00    0.22538E+00    0.62725E+00   -0.28788E-01    0.53044E+00   -0.24574E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.29721600       0.200810    0.62862E+00   -0.29294E-01    0.53358E+00   -0.25096E-01    0.33449E+00   -0.35662E+00    0.29746E+00   -0.31638E+00    0.62927E+00   -0.28965E-01    0.53422E+00   -0.24756E-01   -0.23686E+00    0.25459E+00   -0.21018E+00    0.22532E+00    0.62743E+00   -0.28792E-01    0.53081E+00   -0.24586E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.30810100       0.201610    0.62879E+00   -0.29296E-01    0.53395E+00   -0.25109E-01    0.33434E+00   -0.35637E+00    0.29746E+00   -0.31630E+00    0.62944E+00   -0.28968E-01    0.53459E+00   -0.24768E-01   -0.23676E+00    0.25441E+00   -0.21018E+00    0.22526E+00    0.62761E+00   -0.28795E-01    0.53118E+00   -0.24599E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.31898500       0.202410    0.62896E+00   -0.29299E-01    0.53432E+00   -0.25122E-01    0.33420E+00   -0.35613E+00    0.29745E+00   -0.31621E+00    0.62961E+00   -0.28970E-01    0.53496E+00   -0.24781E-01   -0.23665E+00    0.25424E+00   -0.21017E+00    0.22520E+00    0.62778E+00   -0.28798E-01    0.53156E+00   -0.24612E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.32986900       0.203210    0.62917E+00   -0.29305E-01    0.53472E+00   -0.25137E-01    0.33405E+00   -0.35588E+00    0.29745E+00   -0.31613E+00    0.62977E+00   -0.28971E-01    0.53532E+00   -0.24792E-01   -0.23655E+00    0.25406E+00   -0.21017E+00    0.22514E+00    0.62796E+00   -0.28800E-01    0.53192E+00   -0.24624E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24.34075300       0.204010    0.62924E+00   -0.29298E-01    0.53500E+00   -0.25142E-01    0.33390E+00   -0.35564E+00    0.29744E+00   -0.31604E+00    0.62994E+00   -0.28977E-01    0.53569E+00   -0.24807E-01   -0.23644E+00    0.25388E+00   -0.21017E+00    0.22507E+00    0.62815E+00   -0.28806E-01    0.53231E+00   -0.24639E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
